PogId,ItemId,RelativeRank,seq,PreDeleteFlag
J288BNN,288070834,0,431,0
J288BNY,288070834,0,431,0
J288BPA,288070834,0,431,0
J288BPD,288070834,0,431,0
J288BPO,288070834,0,431,0
J288BPV,288070834,0,431,0
J288BPX,288070834,0,431,0
J288BQ6,288070834,0,431,0
J288BQG,288070834,0,431,0
J288BQT,288070834,0,431,0
J288BR5,288070834,0,431,0
J288BR9,288070834,0,431,0
J288BRF,288070834,0,431,0
J288BS6,288070834,0,431,0
J288BSF,288070834,0,431,0
J288BSK,288070834,0,431,0
J288BSQ,288070834,0,431,0
J288BTI,288070834,0,431,0
J288BTM,288070834,0,431,0
J288BTQ,288070834,0,431,0
J288BTW,288070834,0,431,0
J288BU1,288070834,0,431,0
J288BUA,288070834,0,431,0
J288BUG,288070834,0,431,0
J288BUI,288070834,0,431,0
J288BUL,288070834,0,431,0
J288BVA,288070834,0,431,0
J288BVG,288070834,0,431,0
J288BVV,288070834,0,432,0
J288BVZ,288070834,0,432,0
J288BW7,288070834,0,432,0
J288BWB,288070834,0,432,0
J288BWC,288070834,0,432,0
J288BWF,288070834,0,432,0
J288BWK,288070834,0,432,0
J288BWL,288070834,0,432,0
J288BX6,288070834,0,432,0
J288BX8,288070834,0,432,0
J288BXK,288070834,0,432,0
J288BXN,288070834,0,432,0
J288BYF,288070834,0,432,0
J288BZ1,288070834,0,432,0
J288BZ9,288070834,0,432,0
J288BZB,288070834,0,432,0
J288C09,288070834,0,432,0
J288C0A,288070834,0,432,0
J288C0I,288070834,0,432,0
J288C0U,288070834,0,432,0
J288C10,288070834,0,432,0
J288C1E,288070834,0,432,0
J288C1R,288070834,0,432,0
J288C1T,288070834,0,432,0
J288C20,288070834,0,432,0
J288C2P,288070834,0,432,0
J288C2U,288070834,0,432,0
J288C2X,288070834,0,432,0
J288C2Z,288070834,0,432,0
J288C3C,288070834,0,432,0
J288C3K,288070834,0,432,0
J288C3U,288070834,0,432,0
J288C40,288070834,0,432,0
J288C41,288070834,0,432,0
J288C4A,288070834,0,432,0
J288C4I,288070834,0,432,0
J288C4M,288070834,0,432,0
J288C4P,288070834,0,432,0
J288C4S,288070834,0,432,0
J288C4T,288070834,0,432,0
J288C4U,288070834,0,432,0
J288C4Y,288070834,0,432,0
J288C5A,288070834,0,432,0
J288C5L,288070834,0,432,0
J288C5M,288070834,0,432,0
J288C5W,288070834,0,432,0
J288C5Z,288070834,0,432,0
J288C64,288070834,0,432,0
J288C67,288070834,0,432,0
J288C69,288070834,0,432,0
J288C6B,288070834,0,432,0
J288BDI,288070834,0,437,0
J288BDS,288070834,0,437,0
J288BEO,288070834,0,437,0
J288BFJ,288070834,0,437,0
J288BGL,288070834,0,437,0
J288BGM,288070834,0,437,0
J288BHB,288070834,0,437,0
J288BHG,288070834,0,437,0
J288BHQ,288070834,0,437,0
J288BID,288070834,0,437,0
J288BIL,288070834,0,437,0
J288BJ6,288070834,0,437,0
J288BJE,288070834,0,437,0
J288BJF,288070834,0,437,0
J288BJJ,288070834,0,437,0
J288BKG,288070834,0,437,0
J288BKI,288070834,0,437,0
J288BKY,288070834,0,437,0
J288BL3,288070834,0,437,0
J288BL5,288070834,0,437,0
J288BLC,288070834,0,437,0
J288BLH,288070834,0,437,0
J288BLK,288070834,0,437,0
J288BLQ,288070834,0,437,0
J288BM1,288070834,0,437,0
J288BMR,288070834,0,437,0
J288BN4,288070834,0,437,0
J288BN8,288070834,0,437,0
J288BNY,288070834,0,437,0
J288BO9,288070834,0,437,0
J288BOC,288070834,0,437,0
J288BOD,288070834,0,437,0
J288BOE,288070834,0,437,0
J288BON,288070834,0,437,0
J288BP0,288070834,0,437,0
J288BPJ,288070834,0,437,0
J288BPO,288070834,0,437,0
J288BQ2,288070834,0,437,0
J288BQG,288070834,0,437,0
J288BR5,288070834,0,437,0
J288BRH,288070834,0,437,0
J288BRP,288070834,0,437,0
J288BS7,288070834,0,437,0
J288BSC,288070834,0,437,0
J288BSQ,288070834,0,437,0
J288BSZ,288070834,0,437,0
J288BTA,288070834,0,437,0
J288BTH,288070834,0,437,0
J288BTM,288070834,0,437,0
J288BU0,288070834,0,437,0
J288BU3,288070834,0,437,0
J288BU4,288070834,0,437,0
J288BU5,288070834,0,437,0
J288BUC,288070834,0,437,0
J288BUL,288070834,0,437,0
J288BUN,288070834,0,437,0
J288BUQ,288070834,0,437,0
J288BV4,288070834,0,437,0
J288BV6,288070834,0,437,0
J288BVF,288070834,0,437,0
J288BW0,288070834,0,437,0
J288BWF,288070834,0,437,0
J288BWO,288070834,0,437,0
J288BX6,288070834,0,437,0
J288BXF,288070834,0,437,0
J288BXI,288070834,0,437,0
J288BXK,288070834,0,437,0
J288BXQ,288070834,0,437,0
J288BYE,288070834,0,437,0
J288BZC,288070834,0,437,0
J288C0A,288070834,0,437,0
J288C0H,288070834,0,437,0
J288C10,288070834,0,437,0
J288C18,288070834,0,437,0
J288C1C,288070834,0,437,0
J288C1Q,288070834,0,438,0
J288C1V,288070834,0,438,0
J288C26,288070834,0,438,0
J288C2A,288070834,0,438,0
J288C2C,288070834,0,438,0
J288C2D,288070834,0,438,0
J288C2N,288070834,0,438,0
J288C2P,288070834,0,438,0
J288C2W,288070834,0,438,0
J288C3U,288070834,0,438,0
J288C3Y,288070834,0,438,0
J288C46,288070834,0,438,0
J288C47,288070834,0,438,0
J288C48,288070834,0,438,0
J288C54,288070834,0,438,0
J288C5Y,288070834,0,438,0
J288C60,288070834,0,438,0
J288C65,288070834,0,438,0
J288C69,288070834,0,438,0
J288C6N,288070834,0,438,0
J288E4W,288070834,0,438,0
J288E57,288070834,0,438,0
J288E58,288070834,0,438,0
J288E59,288070834,0,438,0
J288BE4,288070834,0,442,0
J288BEB,288070834,0,442,0
J288BEJ,288070834,0,442,0
J288BEL,288070834,0,442,0
J288BEP,288070834,0,442,0
J288BET,288070834,0,442,0
J288BEX,288070834,0,442,0
J288BF7,288070834,0,442,0
J288BF9,288070834,0,442,0
J288BFH,288070834,0,442,0
J288BFI,288070834,0,442,0
J288BFS,288070834,0,442,0
J288BFT,288070834,0,442,0
J288BG0,288070834,0,442,0
J288BGK,288070834,0,442,0
J288BGQ,288070834,0,442,0
J288BH2,288070834,0,442,0
J288BHA,288070834,0,442,0
J288BHH,288070834,0,442,0
J288BHS,288070834,0,442,0
J288BIB,288070834,0,442,0
J288BID,288070834,0,442,0
J288BIM,288070834,0,442,0
J288BIN,288070834,0,442,0
J288BIZ,288070834,0,442,0
J288BJP,288070834,0,442,0
J288BK1,288070834,0,442,0
J288BKM,288070834,0,442,0
J288BKV,288070834,0,442,0
J288BKW,288070834,0,442,0
J288BKX,288070834,0,442,0
J288BL3,288070834,0,442,0
J288BL4,288070834,0,442,0
J288BL5,288070834,0,442,0
J288BLE,288070834,0,442,0
J288BLF,288070834,0,442,0
J288BLH,288070834,0,442,0
J288BLO,288070834,0,442,0
J288BLQ,288070834,0,442,0
J288BLU,288070834,0,442,0
J288BLX,288070834,0,442,0
J288BMF,288070834,0,442,0
J288BMK,288070834,0,442,0
J288BMN,288070834,0,442,0
J288BMW,288070834,0,442,0
J288BMZ,288070834,0,442,0
J288BN1,288070834,0,442,0
J288BNN,288070834,0,442,0
J288BNY,288070834,0,442,0
J288BPA,288070834,0,442,0
J288BPD,288070834,0,442,0
J288BPO,288070834,0,442,0
J288BPV,288070834,0,442,0
J288BPX,288070834,0,442,0
J288BQ6,288070834,0,442,0
J288BQG,288070834,0,442,0
J288BQT,288070834,0,442,0
J288BR5,288070834,0,442,0
J288BR9,288070834,0,442,0
J288BRF,288070834,0,442,0
J288BS6,288070834,0,442,0
J288BSF,288070834,0,442,0
J288BSK,288070834,0,442,0
J288BSQ,288070834,0,442,0
J288BTI,288070834,0,442,0
J288BTM,288070834,0,442,0
J288BTQ,288070834,0,442,0
J288BTW,288070834,0,442,0
J288BU1,288070834,0,442,0
J288BUA,288070834,0,442,0
J288BUG,288070834,0,442,0
J288BUI,288070834,0,442,0
J288BUL,288070834,0,442,0
J288BVA,288070834,0,442,0
J288BVG,288070834,0,442,0
J288BVV,288070834,0,443,0
J288BVZ,288070834,0,443,0
J288BW7,288070834,0,443,0
J288BWB,288070834,0,443,0
J288BWC,288070834,0,443,0
J288BWF,288070834,0,443,0
J288BWK,288070834,0,443,0
J288BWL,288070834,0,443,0
J288BX6,288070834,0,443,0
J288BX8,288070834,0,443,0
J288BXK,288070834,0,443,0
J288BXN,288070834,0,443,0
J288BYF,288070834,0,443,0
J288BZ1,288070834,0,443,0
J288BZ9,288070834,0,443,0
J288BZB,288070834,0,443,0
J288C09,288070834,0,443,0
J288C0A,288070834,0,443,0
J288C0I,288070834,0,443,0
J288C0U,288070834,0,443,0
J288C10,288070834,0,443,0
J288C1E,288070834,0,443,0
J288C1R,288070834,0,443,0
J288C1T,288070834,0,443,0
J288C20,288070834,0,443,0
J288C2P,288070834,0,443,0
J288C2U,288070834,0,443,0
J288C2X,288070834,0,443,0
J288C2Z,288070834,0,443,0
J288C3C,288070834,0,443,0
J288C3K,288070834,0,443,0
J288C3U,288070834,0,443,0
J288C40,288070834,0,443,0
J288C41,288070834,0,443,0
J288C4A,288070834,0,443,0
J288C4I,288070834,0,443,0
J288C4M,288070834,0,443,0
J288C4P,288070834,0,443,0
J288C4S,288070834,0,443,0
J288C4T,288070834,0,443,0
J288C4U,288070834,0,443,0
J288C4Y,288070834,0,443,0
J288C5A,288070834,0,443,0
J288C5L,288070834,0,443,0
J288C5M,288070834,0,443,0
J288C5W,288070834,0,443,0
J288C5Z,288070834,0,443,0
J288C64,288070834,0,443,0
J288C67,288070834,0,443,0
J288C69,288070834,0,443,0
J288C6B,288070834,0,443,0
J288BDI,288070834,0,448,0
J288BDS,288070834,0,448,0
J288BEO,288070834,0,448,0
J288BFJ,288070834,0,448,0
J288BGL,288070834,0,448,0
J288BGM,288070834,0,448,0
J288BHB,288070834,0,448,0
J288BHG,288070834,0,448,0
J288BHQ,288070834,0,448,0
J288BID,288070834,0,448,0
J288BIL,288070834,0,448,0
J288BJ6,288070834,0,448,0
J288BJE,288070834,0,448,0
J288BJF,288070834,0,448,0
J288BJJ,288070834,0,448,0
J288BKG,288070834,0,448,0
J288BKI,288070834,0,448,0
J288BKY,288070834,0,448,0
J288BL3,288070834,0,448,0
J288BL5,288070834,0,448,0
J288BLC,288070834,0,448,0
J288BLH,288070834,0,448,0
J288BLK,288070834,0,448,0
J288BLQ,288070834,0,448,0
J288BM1,288070834,0,448,0
J288BMR,288070834,0,448,0
J288BN4,288070834,0,448,0
J288BN8,288070834,0,448,0
J288BNY,288070834,0,448,0
J288BO9,288070834,0,448,0
J288BOC,288070834,0,448,0
J288BOD,288070834,0,448,0
J288BOE,288070834,0,448,0
J288BON,288070834,0,448,0
J288BP0,288070834,0,448,0
J288BPJ,288070834,0,448,0
J288BPO,288070834,0,448,0
J288BQ2,288070834,0,448,0
J288BQG,288070834,0,448,0
J288BR5,288070834,0,448,0
J288BRH,288070834,0,448,0
J288BRP,288070834,0,448,0
J288BS7,288070834,0,448,0
J288BSC,288070834,0,448,0
J288BSQ,288070834,0,448,0
J288BSZ,288070834,0,448,0
J288BTA,288070834,0,448,0
J288BTH,288070834,0,448,0
J288BTM,288070834,0,448,0
J288BU0,288070834,0,448,0
J288BU3,288070834,0,448,0
J288BU4,288070834,0,448,0
J288BU5,288070834,0,448,0
J288BUC,288070834,0,448,0
J288BUL,288070834,0,448,0
J288BUN,288070834,0,448,0
J288BUQ,288070834,0,448,0
J288BV4,288070834,0,448,0
J288BV6,288070834,0,448,0
J288BVF,288070834,0,448,0
J288BW0,288070834,0,448,0
J288BWF,288070834,0,448,0
J288BWO,288070834,0,448,0
J288BX6,288070834,0,448,0
J288BXF,288070834,0,448,0
J288BXI,288070834,0,448,0
J288BXK,288070834,0,448,0
J288BXQ,288070834,0,448,0
J288BYE,288070834,0,448,0
J288BZC,288070834,0,448,0
J288C0A,288070834,0,448,0
J288C0H,288070834,0,448,0
J288C10,288070834,0,448,0
J288C18,288070834,0,448,0
J288C1C,288070834,0,448,0
J288C1Q,288070834,0,449,0
J288C1V,288070834,0,449,0
J288C26,288070834,0,449,0
J288C2A,288070834,0,449,0
J288C2C,288070834,0,449,0
J288C2D,288070834,0,449,0
J288C2N,288070834,0,449,0
J288C2P,288070834,0,449,0
J288C2W,288070834,0,449,0
J288C3U,288070834,0,449,0
J288C3Y,288070834,0,449,0
J288C46,288070834,0,449,0
J288C47,288070834,0,449,0
J288C48,288070834,0,449,0
J288C54,288070834,0,449,0
J288C5Y,288070834,0,449,0
J288C60,288070834,0,449,0
J288C65,288070834,0,449,0
J288C69,288070834,0,449,0
J288C6N,288070834,0,449,0
J288E4W,288070834,0,449,0
J288E57,288070834,0,449,0
J288E58,288070834,0,449,0
J288E59,288070834,0,449,0
J288BPX,288070834,0,453,0
J288BTY,288070834,0,453,0
J288C17,288070834,0,453,0
J288BPX,288070834,0,455,0
J288BTY,288070834,0,455,0
J288C17,288070834,0,455,0
J288BD6,288071576,0,457,0
J288BCZ,288071576,0,457,0
J288BDJ,288071576,0,457,0
J288BDH,288071576,0,457,0
J288BDM,288071576,0,457,0
J288BCX,288071576,0,457,0
J288BD2,288071576,0,457,0
J288BCW,288071576,0,457,0
J288BCY,288071576,0,457,0
J288BDU,288071576,0,457,0
J288BD0,288071576,0,457,0
J288BDD,288071576,0,457,0
J288BDP,288071576,0,457,0
J288BD3,288071576,0,457,0
J288BDF,288071576,0,457,0
J288BDI,288071576,0,457,0
J288BDO,288071576,0,457,0
J288BDC,288071576,0,457,0
J288BD4,288071576,0,457,0
J288BDS,288071576,0,457,0
J288BDR,288071576,0,457,0
J288BDN,288071576,0,457,0
J288BDV,288071576,0,457,0
J288BE2,288071576,0,457,0
J288BDY,288071576,0,457,0
J288BEB,288071576,0,457,0
J288BE6,288071576,0,457,0
J288BD5,288071576,0,457,0
J288BE0,288071576,0,457,0
J288BDQ,288071576,0,457,0
J288BD8,288071576,0,457,0
J288BDX,288071576,0,457,0
J288BE3,288071576,0,457,0
J288BD7,288071576,0,457,0
J288BE4,288071576,0,457,0
J288BEG,288071576,0,457,0
J288BED,288071576,0,457,0
J288BEO,288071576,0,457,0
J288BE1,288071576,0,457,0
J288BEM,288071576,0,457,0
J288BEE,288071576,0,457,0
J288BEZ,288071576,0,457,0
J288BEF,288071576,0,457,0
J288BEL,288071576,0,457,0
J288BEJ,288071576,0,457,0
J288BET,288071576,0,457,0
J288BEV,288071576,0,457,0
J288BDW,288071576,0,457,0
J288BG4,288071576,0,457,0
J288BF2,288071576,0,457,0
J288BFJ,288071576,0,457,0
J288BEX,288071576,0,457,0
J288BG7,288071576,0,457,0
J288BFM,288071576,0,457,0
J288BF6,288071576,0,457,0
J288BFT,288071576,0,457,0
J288BF8,288071576,0,457,0
J288BFE,288071576,0,457,0
J288BFA,288071576,0,457,0
J288BF3,288071576,0,457,0
J288BEP,288071576,0,457,0
J288BF1,288071576,0,457,0
J288BEW,288071576,0,457,0
J288BEK,288071576,0,457,0
J288BEU,288071576,0,457,0
J288BES,288071576,0,457,0
J288BFQ,288071576,0,457,0
J288BFF,288071576,0,457,0
J288BF5,288071576,0,457,0
J288BFC,288071576,0,457,0
J288BF4,288071576,0,457,0
J288BFX,288071576,0,457,0
J288BF9,288071576,0,457,0
J288BGK,288071576,0,457,0
J288BF0,288071576,0,457,0
J288BFL,288071576,0,458,0
J288BFI,288071576,0,458,0
J288BFR,288071576,0,458,0
J288BFO,288071576,0,458,0
J288BG3,288071576,0,458,0
J288BFZ,288071576,0,458,0
J288BGL,288071576,0,458,0
J288BGP,288071576,0,458,0
J288BHD,288071576,0,458,0
J288BGQ,288071576,0,458,0
J288BG2,288071576,0,458,0
J288BFG,288071576,0,458,0
J288BHS,288071576,0,458,0
J288BFN,288071576,0,458,0
J288BH2,288071576,0,458,0
J288BHR,288071576,0,458,0
J288BGI,288071576,0,458,0
J288BGY,288071576,0,458,0
J288BG5,288071576,0,458,0
J288BG9,288071576,0,458,0
J288BG8,288071576,0,458,0
J288BG0,288071576,0,458,0
J288BFH,288071576,0,458,0
J288BGH,288071576,0,458,0
J288BF7,288071576,0,458,0
J288BH9,288071576,0,458,0
J288BG6,288071576,0,458,0
J288BH6,288071576,0,458,0
J288BFS,288071576,0,458,0
J288BGX,288071576,0,458,0
J288BHJ,288071576,0,458,0
J288BGM,288071576,0,458,0
J288BFV,288071576,0,458,0
J288BI4,288071576,0,458,0
J288BFU,288071576,0,458,0
J288BGR,288071576,0,458,0
J288BGB,288071576,0,458,0
J288BHB,288071576,0,458,0
J288BI5,288071576,0,458,0
J288BHK,288071576,0,458,0
J288BH5,288071576,0,458,0
J288BGV,288071576,0,458,0
J288BH8,288071576,0,458,0
J288BGC,288071576,0,458,0
J288BHU,288071576,0,458,0
J288BI1,288071576,0,458,0
J288BGG,288071576,0,458,0
J288BJB,288071576,0,458,0
J288BHQ,288071576,0,458,0
J288BHL,288071576,0,458,0
J288BHH,288071576,0,458,0
J288BHW,288071576,0,458,0
J288BGJ,288071576,0,458,0
J288BFY,288071576,0,458,0
J288BGT,288071576,0,458,0
J288BHI,288071576,0,458,0
J288BGO,288071576,0,458,0
J288BH3,288071576,0,458,0
J288BGS,288071576,0,458,0
J288BGE,288071576,0,458,0
J288BHP,288071576,0,458,0
J288BHA,288071576,0,458,0
J288BIV,288071576,0,458,0
J288BHM,288071576,0,458,0
J288BIZ,288071576,0,458,0
J288BJ2,288071576,0,458,0
J288BOM,288071576,0,458,0
J288BI3,288071576,0,458,0
J288BGD,288071576,0,458,0
J288BHN,288071576,0,458,0
J288BI7,288071576,0,458,0
J288BJF,288071576,0,458,0
J288BGW,288071576,0,458,0
J288BI0,288071576,0,458,0
J288BJL,288071576,0,458,0
J288BIO,288071576,0,459,0
J288BHX,288071576,0,459,0
J288BIL,288071576,0,459,0
J288BH0,288071576,0,459,0
J288BJT,288071576,0,459,0
J288BHF,288071576,0,459,0
J288BJW,288071576,0,459,0
J288BJH,288071576,0,459,0
J288BJQ,288071576,0,459,0
J288BID,288071576,0,459,0
J288BHT,288071576,0,459,0
J288BJ8,288071576,0,459,0
J288BIG,288071576,0,459,0
J288BIB,288071576,0,459,0
J288BIJ,288071576,0,459,0
J288BHE,288071576,0,459,0
J288BJO,288071576,0,459,0
J288BIR,288071576,0,459,0
J288BI8,288071576,0,459,0
J288BHC,288071576,0,459,0
J288BH4,288071576,0,459,0
J288BJ6,288071576,0,459,0
J288BIH,288071576,0,459,0
J288BKB,288071576,0,459,0
J288BKE,288071576,0,459,0
J288BJD,288071576,0,459,0
J288BKP,288071576,0,459,0
J288BJA,288071576,0,459,0
J288BIM,288071576,0,459,0
J288BIS,288071576,0,459,0
J288BKU,288071576,0,459,0
J288BL0,288071576,0,459,0
J288BJP,288071576,0,459,0
J288BIW,288071576,0,459,0
J288BJK,288071576,0,459,0
J288BIY,288071576,0,459,0
J288BKH,288071576,0,459,0
J288BKL,288071576,0,459,0
J288BIN,288071576,0,459,0
J288BJC,288071576,0,459,0
J288BKO,288071576,0,459,0
J288BJ3,288071576,0,459,0
J288BIE,288071576,0,459,0
J288BJE,288071576,0,459,0
J288BJJ,288071576,0,459,0
J288BJI,288071576,0,459,0
J288BIC,288071576,0,459,0
J288BJN,288071576,0,459,0
J288BJR,288071576,0,459,0
J288BK8,288071576,0,459,0
J288BLF,288071576,0,459,0
J288BJX,288071576,0,459,0
J288BLX,288071576,0,459,0
J288BJ7,288071576,0,459,0
J288BK9,288071576,0,459,0
J288BMG,288071576,0,459,0
J288BK1,288071576,0,459,0
J288BIT,288071576,0,459,0
J288BK2,288071576,0,459,0
J288BMW,288071576,0,459,0
J288BKG,288071576,0,459,0
J288BJU,288071576,0,459,0
J288BKF,288071576,0,459,0
J288BL4,288071576,0,459,0
J288BL2,288071576,0,459,0
J288BL5,288071576,0,459,0
J288BJV,288071576,0,459,0
J288BLE,288071576,0,459,0
J288BLR,288071576,0,459,0
J288BJY,288071576,0,459,0
J288BJZ,288071576,0,459,0
J288BKA,288071576,0,459,0
J288BJ9,288071576,0,459,0
J288BKJ,288071576,0,459,0
J288BKT,288071576,0,459,0
J288BMH,288071576,0,460,0
J288BMS,288071576,0,460,0
J288BKD,288071576,0,460,0
J288BMZ,288071576,0,460,0
J288BK0,288071576,0,460,0
J288BKC,288071576,0,460,0
J288BN4,288071576,0,460,0
J288BKM,288071576,0,460,0
J288BNG,288071576,0,460,0
J288BL8,288071576,0,460,0
J288BLI,288071576,0,460,0
J288BKI,288071576,0,460,0
J288BK6,288071576,0,460,0
J288C45,288071576,0,460,0
J288C4J,288071576,0,460,0
J288BKY,288071576,0,460,0
J288BLJ,288071576,0,460,0
J288BKQ,288071576,0,460,0
J288BKR,288071576,0,460,0
J288BLQ,288071576,0,460,0
J288BNY,288071576,0,460,0
J288BLT,288071576,0,460,0
J288BMI,288071576,0,460,0
J288BLV,288071576,0,460,0
J288BLY,288071576,0,460,0
J288BO3,288071576,0,460,0
J288BMJ,288071576,0,460,0
J288BOE,288071576,0,460,0
J288BMT,288071576,0,460,0
J288BKK,288071576,0,460,0
J288BL9,288071576,0,460,0
J288BLS,288071576,0,460,0
J288BL7,288071576,0,460,0
J288BLA,288071576,0,460,0
J288BNT,288071576,0,460,0
J288BLU,288071576,0,460,0
J288BMF,288071576,0,460,0
J288BLW,288071576,0,460,0
J288BO0,288071576,0,460,0
J288BMA,288071576,0,460,0
J288BMQ,288071576,0,460,0
J288BOB,288071576,0,460,0
J288BMN,288071576,0,460,0
J288BP4,288071576,0,460,0
J288BMV,288071576,0,460,0
J288BMU,288071576,0,460,0
J288BMK,288071576,0,460,0
J288BMO,288071576,0,460,0
J288BN1,288071576,0,460,0
J288BN0,288071576,0,460,0
J288BNJ,288071576,0,460,0
J288BN6,288071576,0,460,0
J288BNM,288071576,0,460,0
J288BN5,288071576,0,460,0
J288BQH,288071576,0,460,0
J288BNO,288071576,0,460,0
J288BO2,288071576,0,460,0
J288BO4,288071576,0,460,0
J288BNR,288071576,0,460,0
J288BMP,288071576,0,460,0
J288BPP,288071576,0,460,0
J288BMY,288071576,0,460,0
J288BNE,288071576,0,460,0
J288BN2,288071576,0,460,0
J288BPZ,288071576,0,460,0
J288BN8,288071576,0,460,0
J288BQ0,288071576,0,460,0
J288BQC,288071576,0,460,0
J288BN9,288071576,0,460,0
J288BND,288071576,0,460,0
J288BNF,288071576,0,460,0
J288BNP,288071576,0,460,0
J288BNK,288071576,0,460,0
J288BOK,288071576,0,460,0
J288BON,288071576,0,460,0
J288BO9,288071576,0,461,0
J288BNS,288071576,0,461,0
J288BOU,288071576,0,461,0
J288BOZ,288071576,0,461,0
J288BOC,288071576,0,461,0
J288BOH,288071576,0,461,0
J288BOL,288071576,0,461,0
J288BOD,288071576,0,461,0
J288BPS,288071576,0,461,0
J288BOJ,288071576,0,461,0
J288BPW,288071576,0,461,0
J288BP3,288071576,0,461,0
J288BQ7,288071576,0,461,0
J288BPC,288071576,0,461,0
J288BP9,288071576,0,461,0
J288BOR,288071576,0,461,0
J288BPY,288071576,0,461,0
J288BQ8,288071576,0,461,0
J288BOV,288071576,0,461,0
J288BPT,288071576,0,461,0
J288BPX,288071576,0,461,0
J288BQ9,288071576,0,461,0
J288BOW,288071576,0,461,0
J288BQB,288071576,0,461,0
J288BQK,288071576,0,461,0
J288BQJ,288071576,0,461,0
J288BP0,288071576,0,461,0
J288BPD,288071576,0,461,0
J288BPO,288071576,0,461,0
J288BQN,288071576,0,461,0
J288BPU,288071576,0,461,0
J288BPV,288071576,0,461,0
J288BQG,288071576,0,461,0
J288BQA,288071576,0,461,0
J288BQM,288071576,0,461,0
J288BQO,288071576,0,461,0
J288BPA,288071576,0,461,0
J288BOI,288071576,0,461,0
J288BKW,288071576,0,461,0
J288BLC,288071576,0,461,0
J288BK7,288071576,0,461,0
J288BL3,288071576,0,461,0
J288BLN,288071576,0,461,0
J288BM0,288071576,0,461,0
J288BM4,288071576,0,461,0
J288BM1,288071576,0,461,0
J288BMC,288071576,0,461,0
J288BMR,288071576,0,461,0
J288BM5,288071576,0,461,0
J288BO7,288071576,0,461,0
J288BKV,288071576,0,461,0
J288BLB,288071576,0,461,0
J288BLO,288071576,0,461,0
J288BM8,288071576,0,461,0
J288BNL,288071576,0,461,0
J288BLM,288071576,0,461,0
J288BNA,288071576,0,461,0
J288BM6,288071576,0,461,0
J288BMM,288071576,0,461,0
J288BO6,288071576,0,461,0
J288BPB,288071576,0,461,0
J288BLK,288071576,0,461,0
J288BOY,288071576,0,461,0
J288BPE,288071576,0,461,0
J288BOQ,288071576,0,461,0
J288BO5,288071576,0,461,0
J288BQI,288071576,0,461,0
J288BQ2,288071576,0,461,0
J288BMX,288071576,0,461,0
J288BNZ,288071576,0,461,0
J288BLP,288071576,0,461,0
J288BLZ,288071576,0,461,0
J288BM3,288071576,0,461,0
J288BP6,288071576,0,461,0
J288BPF,288071576,0,461,0
J288BP7,288071576,0,462,0
J288BOO,288071576,0,462,0
J288BOT,288071576,0,462,0
J288BPG,288071576,0,462,0
J288BQ5,288071576,0,462,0
J288BQ3,288071576,0,462,0
J288BQ6,288071576,0,462,0
J288BPM,288071576,0,462,0
J288BQ4,288071576,0,462,0
J288BPR,288071576,0,462,0
J288BPJ,288071576,0,462,0
J288BPL,288071576,0,462,0
J288BKX,288071576,0,462,0
J288BK5,288071576,0,462,0
J288BR2,288071576,0,462,0
J288BQX,288071576,0,462,0
J288BR4,288071576,0,462,0
J288BR7,288071576,0,462,0
J288BR6,288071576,0,462,0
J288BR9,288071576,0,462,0
J288BRG,288071576,0,462,0
J288BRY,288071576,0,462,0
J288BSC,288071576,0,462,0
J288BSK,288071576,0,462,0
J288BSM,288071576,0,462,0
J288BSP,288071576,0,462,0
J288BTG,288071576,0,462,0
J288BQS,288071576,0,462,0
J288BS5,288071576,0,462,0
J288BQQ,288071576,0,462,0
J288BSO,288071576,0,462,0
J288BQV,288071576,0,462,0
J288BSI,288071576,0,462,0
J288BT0,288071576,0,462,0
J288BR1,288071576,0,462,0
J288BRC,288071576,0,462,0
J288BRU,288071576,0,462,0
J288BSL,288071576,0,462,0
J288BTH,288071576,0,462,0
J288BTL,288071576,0,462,0
J288BSZ,288071576,0,462,0
J288BQZ,288071576,0,462,0
J288BTQ,288071576,0,462,0
J288BRO,288071576,0,462,0
J288BTA,288071576,0,462,0
J288BRQ,288071576,0,462,0
J288BQT,288071576,0,462,0
J288BTE,288071576,0,462,0
J288BQU,288071576,0,462,0
J288BTV,288071576,0,462,0
J288BRA,288071576,0,462,0
J288BUR,288071576,0,462,0
J288BU0,288071576,0,462,0
J288BUS,288071576,0,462,0
J288BS1,288071576,0,462,0
J288BRW,288071576,0,462,0
J288BS0,288071576,0,462,0
J288BSA,288071576,0,462,0
J288BSH,288071576,0,462,0
J288BR0,288071576,0,462,0
J288BR3,288071576,0,462,0
J288BRF,288071576,0,462,0
J288BRE,288071576,0,462,0
J288BU6,288071576,0,462,0
J288BUB,288071576,0,462,0
J288BUG,288071576,0,462,0
J288BTF,288071576,0,462,0
J288BUI,288071576,0,462,0
J288BUO,288071576,0,462,0
J288BTY,288071576,0,462,0
J288BRB,288071576,0,462,0
J288BRK,288071576,0,462,0
J288BTX,288071576,0,462,0
J288BU2,288071576,0,462,0
J288BRP,288071576,0,462,0
J288BRT,288071576,0,463,0
J288BS6,288071576,0,463,0
J288BSF,288071576,0,463,0
J288BT8,288071576,0,463,0
J288BVF,288071576,0,463,0
J288BVZ,288071576,0,463,0
J288BV1,288071576,0,463,0
J288BU9,288071576,0,463,0
J288BWQ,288071576,0,463,0
J288BV4,288071576,0,463,0
J288BUF,288071576,0,463,0
