PogId,ExistingItemId,CutInItemId,orientation,seq
J288BEK,288070981,288076218,LeftofPosition,251
J288BF1,288070981,288076218,LeftofPosition,251
J288BF3,288070981,288076218,LeftofPosition,251
J288BFC,288070981,288076218,LeftofPosition,251
J288BFN,288070981,288076218,LeftofPosition,251
J288BFU,288070981,288076218,LeftofPosition,251
J288BFY,288070981,288076218,LeftofPosition,251
J288BG4,288070981,288076218,LeftofPosition,251
J288BGH,288070981,288076218,LeftofPosition,251
J288BGJ,288070981,288076218,LeftofPosition,251
J288BGP,288070981,288076218,LeftofPosition,251
J288BGS,288070981,288076218,LeftofPosition,251
J288BGT,288070981,288076218,LeftofPosition,251
J288BGV,288070981,288076218,LeftofPosition,251
J288BHD,288070981,288076218,LeftofPosition,251
J288BHI,288070981,288076218,LeftofPosition,251
J288BHL,288070981,288076218,LeftofPosition,251
J288BI4,288070981,288076218,LeftofPosition,251
J288BI7,288070981,288076218,LeftofPosition,251
J288BIE,288070981,288076218,LeftofPosition,251
J288BJ9,288070981,288076218,LeftofPosition,251
J288BJA,288070981,288076218,LeftofPosition,251
J288BJR,288070981,288076218,LeftofPosition,251
J288BKF,288070981,288076218,LeftofPosition,251
J288BKH,288070981,288076218,LeftofPosition,251
J288BKJ,288070981,288076218,LeftofPosition,251
J288BKK,288070981,288076218,LeftofPosition,251
J288BKP,288070981,288076218,LeftofPosition,251
J288BLI,288070981,288076218,LeftofPosition,251
J288BLJ,288070981,288076218,LeftofPosition,251
J288BLS,288070981,288076218,LeftofPosition,251
J288BM3,288070981,288076218,LeftofPosition,251
J288BM4,288070981,288076218,LeftofPosition,251
J288BMJ,288070981,288076218,LeftofPosition,251
J288BMO,288070981,288076218,LeftofPosition,251
J288BMX,288070981,288076218,LeftofPosition,251
J288BMY,288070981,288076218,LeftofPosition,251
J288BN0,288070981,288076218,LeftofPosition,251
J288BN2,288070981,288076218,LeftofPosition,251
J288BN6,288070981,288076218,LeftofPosition,251
J288BND,288070981,288076218,LeftofPosition,251
J288BNM,288070981,288076218,LeftofPosition,251
J288BNZ,288070981,288076218,LeftofPosition,251
J288BOQ,288070981,288076218,LeftofPosition,251
J288BOY,288070981,288076218,LeftofPosition,251
J288BOZ,288070981,288076218,LeftofPosition,251
J288BPL,288070981,288076218,LeftofPosition,251
J288BPM,288070981,288076218,LeftofPosition,251
J288BPT,288070981,288076218,LeftofPosition,251
J288BPW,288070981,288076218,LeftofPosition,251
J288BPZ,288070981,288076218,LeftofPosition,251
J288BQ3,288070981,288076218,LeftofPosition,251
J288BQ6,288070981,288076218,LeftofPosition,251
J288BQQ,288070981,288076218,LeftofPosition,251
J288BR1,288070981,288076218,LeftofPosition,251
J288BRI,288070981,288076218,LeftofPosition,251
J288BRQ,288070981,288076218,LeftofPosition,251
J288BRT,288070981,288076218,LeftofPosition,251
J288BRU,288070981,288076218,LeftofPosition,251
J288BRV,288070981,288076218,LeftofPosition,251
J288BS0,288070981,288076218,LeftofPosition,251
J288BS1,288070981,288076218,LeftofPosition,251
J288BSB,288070981,288076218,LeftofPosition,251
J288BSH,288070981,288076218,LeftofPosition,251
J288BSL,288070981,288076218,LeftofPosition,251
J288BSO,288070981,288076218,LeftofPosition,251
J288BT6,288070981,288076218,LeftofPosition,251
J288BTE,288070981,288076218,LeftofPosition,251
J288BTJ,288070981,288076218,LeftofPosition,252
J288BTK,288070981,288076218,LeftofPosition,252
J288BTN,288070981,288076218,LeftofPosition,252
J288BTO,288070981,288076218,LeftofPosition,252
J288BTU,288070981,288076218,LeftofPosition,252
J288BTZ,288070981,288076218,LeftofPosition,252
J288BUE,288070981,288076218,LeftofPosition,252
J288BUF,288070981,288076218,LeftofPosition,252
J288BUP,288070981,288076218,LeftofPosition,252
J288BUS,288070981,288076218,LeftofPosition,252
J288BUT,288070981,288076218,LeftofPosition,252
J288BUW,288070981,288076218,LeftofPosition,252
J288BUX,288070981,288076218,LeftofPosition,252
J288BVE,288070981,288076218,LeftofPosition,252
J288BW2,288070981,288076218,LeftofPosition,252
J288BWH,288070981,288076218,LeftofPosition,252
J288BWM,288070981,288076218,LeftofPosition,252
J288BWX,288070981,288076218,LeftofPosition,252
J288BX5,288070981,288076218,LeftofPosition,252
J288BX6,288070981,288076218,LeftofPosition,252
J288BXL,288070981,288076218,LeftofPosition,252
J288BXP,288070981,288076218,LeftofPosition,252
J288BY6,288070981,288076218,LeftofPosition,252
J288BYD,288070981,288076218,LeftofPosition,252
J288BYP,288070981,288076218,LeftofPosition,252
J288BYR,288070981,288076218,LeftofPosition,252
J288BYU,288070981,288076218,LeftofPosition,252
J288BZ1,288070981,288076218,LeftofPosition,252
J288BZ6,288070981,288076218,LeftofPosition,252
J288BZA,288070981,288076218,LeftofPosition,252
J288BZG,288070981,288076218,LeftofPosition,252
J288C05,288070981,288076218,LeftofPosition,252
J288C06,288070981,288076218,LeftofPosition,252
J288C08,288070981,288076218,LeftofPosition,252
J288C14,288070981,288076218,LeftofPosition,252
J288C1F,288070981,288076218,LeftofPosition,252
J288C1J,288070981,288076218,LeftofPosition,252
J288C1K,288070981,288076218,LeftofPosition,252
J288C1L,288070981,288076218,LeftofPosition,252
J288C2F,288070981,288076218,LeftofPosition,252
J288C2K,288070981,288076218,LeftofPosition,252
J288C2L,288070981,288076218,LeftofPosition,252
J288C2R,288070981,288076218,LeftofPosition,252
J288C2T,288070981,288076218,LeftofPosition,252
J288C37,288070981,288076218,LeftofPosition,252
J288C38,288070981,288076218,LeftofPosition,252
J288C3G,288070981,288076218,LeftofPosition,252
J288C3H,288070981,288076218,LeftofPosition,252
J288C3P,288070981,288076218,LeftofPosition,252
J288C3V,288070981,288076218,LeftofPosition,252
J288C49,288070981,288076218,LeftofPosition,252
J288C4E,288070981,288076218,LeftofPosition,252
J288C4L,288070981,288076218,LeftofPosition,252
J288C4N,288070981,288076218,LeftofPosition,252
J288C4Z,288070981,288076218,LeftofPosition,252
J288C59,288070981,288076218,LeftofPosition,252
J288C5C,288070981,288076218,LeftofPosition,252
J288C5K,288070981,288076218,LeftofPosition,252
J288C5P,288070981,288076218,LeftofPosition,252
J288C5X,288070981,288076218,LeftofPosition,252
J288C6A,288070981,288076218,LeftofPosition,252
J288C6D,288070981,288076218,LeftofPosition,252
J288C6F,288070981,288076218,LeftofPosition,252
J288C6I,288070981,288076218,LeftofPosition,252
J288BD3,288072443,288076218,LeftofPosition,253
J288BEE,288072443,288076218,LeftofPosition,253
J288BFF,288072443,288076218,LeftofPosition,253
J288BFG,288072443,288076218,LeftofPosition,253
J288BGE,288072443,288076218,LeftofPosition,253
J288BKC,288072443,288076218,LeftofPosition,253
J288BMF,288072443,288076218,LeftofPosition,253
J288BN9,288072443,288076218,LeftofPosition,253
J288BO5,288072443,288076218,LeftofPosition,253
J288BOJ,288072443,288076218,LeftofPosition,253
J288BOT,288072443,288076218,LeftofPosition,253
J288BPJ,288072443,288076218,LeftofPosition,253
J288BQA,288072443,288076218,LeftofPosition,253
J288BR9,288072443,288076218,LeftofPosition,253
J288BRE,288072443,288076218,LeftofPosition,253
J288BTH,288072443,288076218,LeftofPosition,253
J288BUM,288072443,288076218,LeftofPosition,253
J288BVM,288072443,288076218,LeftofPosition,253
J288BVX,288072443,288076218,LeftofPosition,253
J288BX8,288072443,288076218,LeftofPosition,253
J288BXE,288072443,288076218,LeftofPosition,253
J288BXS,288072443,288076218,LeftofPosition,253
J288BY3,288072443,288076218,LeftofPosition,253
J288BZY,288072443,288076218,LeftofPosition,253
J288C4K,288072443,288076218,LeftofPosition,253
J288C5S,288072443,288076218,LeftofPosition,253
J288C5U,288072443,288076218,LeftofPosition,253
J288BE1,288071537,288076218,LeftofPosition,254
J288BEO,288071537,288076218,LeftofPosition,254
J288BGI,288071537,288076218,LeftofPosition,254
J288BGM,288071537,288076218,LeftofPosition,254
J288BHP,288071537,288076218,LeftofPosition,254
J288BHQ,288071537,288076218,LeftofPosition,254
J288BHU,288071537,288076218,LeftofPosition,254
J288BIJ,288071537,288076218,LeftofPosition,254
J288BIN,288071537,288076218,LeftofPosition,254
J288BIO,288071537,288076218,LeftofPosition,254
J288BJD,288071537,288076218,LeftofPosition,254
J288BKM,288071537,288076218,LeftofPosition,254
J288BL7,288071537,288076218,LeftofPosition,254
J288BL9,288071537,288076218,LeftofPosition,254
J288BLA,288071537,288076218,LeftofPosition,254
J288BLB,288071537,288076218,LeftofPosition,254
J288BM6,288071537,288076218,LeftofPosition,254
J288BMG,288071537,288076218,LeftofPosition,254
J288BNT,288071537,288076218,LeftofPosition,254
J288BOE,288071537,288076218,LeftofPosition,254
J288BON,288071537,288076218,LeftofPosition,254
J288BRY,288071537,288076218,LeftofPosition,254
J288BS7,288071537,288076218,LeftofPosition,254
J288BSA,288071537,288076218,LeftofPosition,254
J288BU5,288071537,288076218,LeftofPosition,254
J288BUN,288071537,288076218,LeftofPosition,254
J288BVH,288071537,288076218,LeftofPosition,254
J288BVJ,288071537,288076218,LeftofPosition,254
J288BVZ,288071537,288076218,LeftofPosition,254
J288BXI,288071537,288076218,LeftofPosition,254
J288BYE,288071537,288076218,LeftofPosition,254
J288BYF,288071537,288076218,LeftofPosition,254
J288BZC,288071537,288076218,LeftofPosition,254
J288C0P,288071537,288076218,LeftofPosition,254
J288C17,288071537,288076218,LeftofPosition,254
J288C1V,288071537,288076218,LeftofPosition,254
J288C26,288071537,288076218,LeftofPosition,254
J288C2H,288071537,288076218,LeftofPosition,254
J288C2N,288071537,288076218,LeftofPosition,254
J288C2W,288071537,288076218,LeftofPosition,254
J288C2Z,288071537,288076218,LeftofPosition,254
J288C5Z,288071537,288076218,LeftofPosition,254
J288C65,288071537,288076218,LeftofPosition,254
J288BEL,288070836,288076218,LeftofPosition,255
J288BJJ,288070836,288076218,LeftofPosition,255
J288BKI,288070836,288076218,LeftofPosition,255
J288BKT,288070836,288076218,LeftofPosition,255
J288BO6,288070836,288076218,LeftofPosition,255
J288BTX,288070836,288076218,LeftofPosition,255
J288BU1,288070836,288076218,LeftofPosition,255
J288BU4,288070836,288076218,LeftofPosition,255
J288BWO,288070836,288076218,LeftofPosition,255
J288C39,288070836,288076218,LeftofPosition,255
J288C41,288070836,288076218,LeftofPosition,255
J288BIT,288075216,288076218,LeftofPosition,256
J288C35,288075216,288076218,LeftofPosition,256
J288BKU,288070773,288076218,LeftofPosition,257
J288BPV,288070773,288076218,LeftofPosition,257
J288BCZ,288071576,288070605,LeftofPosition,469
J288BDH,288071576,288070605,LeftofPosition,469
J288BD2,288071576,288070605,LeftofPosition,469
J288BDD,288071576,288070605,LeftofPosition,469
J288BDP,288071576,288070605,LeftofPosition,469
J288BD3,288071576,288070605,LeftofPosition,469
J288BDN,288071576,288070605,LeftofPosition,469
J288BEG,288071576,288070605,LeftofPosition,469
J288BEZ,288071576,288070605,LeftofPosition,469
J288BEX,288071576,288070605,LeftofPosition,469
J288BG7,288071576,288070605,LeftofPosition,469
J288BF6,288071576,288070605,LeftofPosition,469
J288BFE,288071576,288070605,LeftofPosition,469
J288BFA,288071576,288070605,LeftofPosition,469
J288BEW,288071576,288070605,LeftofPosition,469
J288BEU,288071576,288070605,LeftofPosition,469
J288BES,288071576,288070605,LeftofPosition,469
J288BFQ,288071576,288070605,LeftofPosition,469
J288BF5,288071576,288070605,LeftofPosition,469
J288BF4,288071576,288070605,LeftofPosition,469
J288BGK,288071576,288070605,LeftofPosition,469
J288BF0,288071576,288070605,LeftofPosition,469
J288BFL,288071576,288070605,LeftofPosition,469
J288BFI,288071576,288070605,LeftofPosition,469
J288BG2,288071576,288070605,LeftofPosition,469
J288BFN,288071576,288070605,LeftofPosition,469
J288BH2,288071576,288070605,LeftofPosition,469
J288BHR,288071576,288070605,LeftofPosition,469
J288BGY,288071576,288070605,LeftofPosition,469
J288BFH,288071576,288070605,LeftofPosition,469
J288BH9,288071576,288070605,LeftofPosition,469
J288BG6,288071576,288070605,LeftofPosition,469
J288BH6,288071576,288070605,LeftofPosition,469
J288BGX,288071576,288070605,LeftofPosition,469
J288BHJ,288071576,288070605,LeftofPosition,469
J288BFV,288071576,288070605,LeftofPosition,469
J288BGR,288071576,288070605,LeftofPosition,469
J288BI5,288071576,288070605,LeftofPosition,469
J288BHK,288071576,288070605,LeftofPosition,469
J288BH5,288071576,288070605,LeftofPosition,469
J288BHU,288071576,288070605,LeftofPosition,469
J288BI1,288071576,288070605,LeftofPosition,469
J288BGG,288071576,288070605,LeftofPosition,469
J288BJB,288071576,288070605,LeftofPosition,469
J288BHW,288071576,288070605,LeftofPosition,469
J288BH3,288071576,288070605,LeftofPosition,469
J288BGS,288071576,288070605,LeftofPosition,469
J288BHP,288071576,288070605,LeftofPosition,469
J288BOM,288071576,288070605,LeftofPosition,469
J288BI7,288071576,288070605,LeftofPosition,469
J288BD1,288071574,288071578,LeftofPosition,484
J288BD9,288071574,288071578,LeftofPosition,484
J288BDA,288071574,288071578,LeftofPosition,484
J288BDB,288071574,288071578,LeftofPosition,484
J288BDK,288071574,288071578,LeftofPosition,484
J288BDT,288071574,288071578,LeftofPosition,484
J288BDZ,288071574,288071578,LeftofPosition,484
J288BE7,288071574,288071578,LeftofPosition,484
J288BEA,288071574,288071578,LeftofPosition,484
J288BEC,288071574,288071578,LeftofPosition,484
J288BEN,288071574,288071578,LeftofPosition,484
J288BER,288071574,288071578,LeftofPosition,484
J288BFK,288071574,288071578,LeftofPosition,484
J288BFP,288071574,288071578,LeftofPosition,484
J288BFW,288071574,288071578,LeftofPosition,484
J288BG1,288071574,288071578,LeftofPosition,484
J288BGF,288071574,288071578,LeftofPosition,484
J288BGN,288071574,288071578,LeftofPosition,484
J288BGU,288071574,288071578,LeftofPosition,484
J288BH1,288071574,288071578,LeftofPosition,484
J288BH7,288071574,288071578,LeftofPosition,484
J288BHY,288071574,288071578,LeftofPosition,484
J288BHZ,288071574,288071578,LeftofPosition,484
J288BI2,288071574,288071578,LeftofPosition,484
J288BI9,288071574,288071578,LeftofPosition,484
J288BII,288071574,288071578,LeftofPosition,484
J288BIK,288071574,288071578,LeftofPosition,484
J288BIQ,288071574,288071578,LeftofPosition,484
J288BIU,288071574,288071578,LeftofPosition,484
J288BJ0,288071574,288071578,LeftofPosition,484
J288BJ4,288071574,288071578,LeftofPosition,484
J288BJG,288071574,288071578,LeftofPosition,484
J288BJM,288071574,288071578,LeftofPosition,484
J288BJS,288071574,288071578,LeftofPosition,484
J288BK3,288071574,288071578,LeftofPosition,484
J288BK4,288071574,288071578,LeftofPosition,484
J288BKS,288071574,288071578,LeftofPosition,484
J288BKZ,288071574,288071578,LeftofPosition,484
J288BL1,288071574,288071578,LeftofPosition,484
J288BM2,288071574,288071578,LeftofPosition,484
J288BM9,288071574,288071578,LeftofPosition,484
J288BMD,288071574,288071578,LeftofPosition,484
J288BME,288071574,288071578,LeftofPosition,484
J288BML,288071574,288071578,LeftofPosition,484
J288BN3,288071574,288071578,LeftofPosition,484
J288BN7,288071574,288071578,LeftofPosition,484
J288BNB,288071574,288071578,LeftofPosition,484
J288BNI,288071574,288071578,LeftofPosition,484
J288BNQ,288071574,288071578,LeftofPosition,484
J288BNV,288071574,288071578,LeftofPosition,484
J288BNW,288071574,288071578,LeftofPosition,484
J288BO8,288071574,288071578,LeftofPosition,484
J288BOA,288071574,288071578,LeftofPosition,484
J288BOF,288071574,288071578,LeftofPosition,484
J288BOG,288071574,288071578,LeftofPosition,484
J288BOP,288071574,288071578,LeftofPosition,484
J288BOS,288071574,288071578,LeftofPosition,484
J288BOX,288071574,288071578,LeftofPosition,484
J288BP5,288071574,288071578,LeftofPosition,484
J288BP8,288071574,288071578,LeftofPosition,484
J288BPH,288071574,288071578,LeftofPosition,484
J288BPI,288071574,288071578,LeftofPosition,484
J288BPK,288071574,288071578,LeftofPosition,484
J288BPN,288071574,288071578,LeftofPosition,484
J288BQ1,288071574,288071578,LeftofPosition,484
J288BQD,288071574,288071578,LeftofPosition,484
J288BQE,288071574,288071578,LeftofPosition,484
J288BQL,288071574,288071578,LeftofPosition,484
J288BRJ,288071574,288071578,LeftofPosition,484
J288BRM,288071574,288071578,LeftofPosition,484
J288BRS,288071574,288071578,LeftofPosition,484
J288BRZ,288071574,288071578,LeftofPosition,484
J288BS3,288071574,288071578,LeftofPosition,484
J288BS4,288071574,288071578,LeftofPosition,484
J288BSN,288071574,288071578,LeftofPosition,484
J288BSR,288071574,288071578,LeftofPosition,485
J288BSW,288071574,288071578,LeftofPosition,485
J288BSY,288071574,288071578,LeftofPosition,485
J288BT9,288071574,288071578,LeftofPosition,485
J288BTD,288071574,288071578,LeftofPosition,485
J288BUD,288071574,288071578,LeftofPosition,485
J288BUH,288071574,288071578,LeftofPosition,485
J288BUV,288071574,288071578,LeftofPosition,485
J288BUZ,288071574,288071578,LeftofPosition,485
J288BV2,288071574,288071578,LeftofPosition,485
J288BV9,288071574,288071578,LeftofPosition,485
J288BVC,288071574,288071578,LeftofPosition,485
J288BVI,288071574,288071578,LeftofPosition,485
J288BVK,288071574,288071578,LeftofPosition,485
J288BVL,288071574,288071578,LeftofPosition,485
J288BW5,288071574,288071578,LeftofPosition,485
J288BW6,288071574,288071578,LeftofPosition,485
J288BWG,288071574,288071578,LeftofPosition,485
J288BWS,288071574,288071578,LeftofPosition,485
J288BWW,288071574,288071578,LeftofPosition,485
J288BX1,288071574,288071578,LeftofPosition,485
J288BX2,288071574,288071578,LeftofPosition,485
J288BX7,288071574,288071578,LeftofPosition,485
J288BXO,288071574,288071578,LeftofPosition,485
J288BY1,288071574,288071578,LeftofPosition,485
J288BY8,288071574,288071578,LeftofPosition,485
J288BYH,288071574,288071578,LeftofPosition,485
J288BYL,288071574,288071578,LeftofPosition,485
J288BYM,288071574,288071578,LeftofPosition,485
J288BYS,288071574,288071578,LeftofPosition,485
J288BYV,288071574,288071578,LeftofPosition,485
J288BZ3,288071574,288071578,LeftofPosition,485
J288BZ4,288071574,288071578,LeftofPosition,485
J288BZE,288071574,288071578,LeftofPosition,485
J288BZF,288071574,288071578,LeftofPosition,485
J288BZJ,288071574,288071578,LeftofPosition,485
J288BZK,288071574,288071578,LeftofPosition,485
J288C0C,288071574,288071578,LeftofPosition,485
J288C0G,288071574,288071578,LeftofPosition,485
J288C0M,288071574,288071578,LeftofPosition,485
J288C0S,288071574,288071578,LeftofPosition,485
J288C11,288071574,288071578,LeftofPosition,485
J288C15,288071574,288071578,LeftofPosition,485
J288C16,288071574,288071578,LeftofPosition,485
J288C1A,288071574,288071578,LeftofPosition,485
J288C1B,288071574,288071578,LeftofPosition,485
J288C1H,288071574,288071578,LeftofPosition,485
J288C1N,288071574,288071578,LeftofPosition,485
J288C1O,288071574,288071578,LeftofPosition,485
J288C1W,288071574,288071578,LeftofPosition,485
J288C24,288071574,288071578,LeftofPosition,485
J288C2J,288071574,288071578,LeftofPosition,485
J288C2M,288071574,288071578,LeftofPosition,485
J288C2S,288071574,288071578,LeftofPosition,485
J288C33,288071574,288071578,LeftofPosition,485
J288C3I,288071574,288071578,LeftofPosition,485
J288C3L,288071574,288071578,LeftofPosition,485
J288C3N,288071574,288071578,LeftofPosition,485
J288C3Q,288071574,288071578,LeftofPosition,485
J288C3W,288071574,288071578,LeftofPosition,485
J288C3X,288071574,288071578,LeftofPosition,485
J288C5N,288071574,288071578,LeftofPosition,485
J288C5T,288071574,288071578,LeftofPosition,485
J288C6H,288071574,288071578,LeftofPosition,485
J288C6J,288071574,288071578,LeftofPosition,485
J288BD1,288071577,288071578,LeftofPosition,486
J288BD9,288071577,288071578,LeftofPosition,486
J288BDA,288071577,288071578,LeftofPosition,486
J288BDB,288071577,288071578,LeftofPosition,486
J288BDK,288071577,288071578,LeftofPosition,486
J288BDT,288071577,288071578,LeftofPosition,486
J288BDZ,288071577,288071578,LeftofPosition,486
J288BE7,288071577,288071578,LeftofPosition,486
J288BEA,288071577,288071578,LeftofPosition,486
J288BEC,288071577,288071578,LeftofPosition,486
J288BEN,288071577,288071578,LeftofPosition,486
J288BER,288071577,288071578,LeftofPosition,486
J288BFK,288071577,288071578,LeftofPosition,486
J288BFP,288071577,288071578,LeftofPosition,486
J288BFW,288071577,288071578,LeftofPosition,486
J288BG1,288071577,288071578,LeftofPosition,486
J288BGF,288071577,288071578,LeftofPosition,486
J288BGN,288071577,288071578,LeftofPosition,486
J288BGU,288071577,288071578,LeftofPosition,486
J288BH1,288071577,288071578,LeftofPosition,486
J288BH7,288071577,288071578,LeftofPosition,486
J288BHY,288071577,288071578,LeftofPosition,486
J288BHZ,288071577,288071578,LeftofPosition,486
J288BI2,288071577,288071578,LeftofPosition,486
J288BI9,288071577,288071578,LeftofPosition,486
J288BII,288071577,288071578,LeftofPosition,486
J288BIK,288071577,288071578,LeftofPosition,486
J288BIQ,288071577,288071578,LeftofPosition,486
J288BIU,288071577,288071578,LeftofPosition,486
J288BJ0,288071577,288071578,LeftofPosition,486
J288BJ4,288071577,288071578,LeftofPosition,486
J288BJG,288071577,288071578,LeftofPosition,486
J288BJM,288071577,288071578,LeftofPosition,486
J288BJS,288071577,288071578,LeftofPosition,486
J288BK3,288071577,288071578,LeftofPosition,486
J288BK4,288071577,288071578,LeftofPosition,486
J288BKS,288071577,288071578,LeftofPosition,486
J288BKZ,288071577,288071578,LeftofPosition,486
J288BL1,288071577,288071578,LeftofPosition,486
J288BM2,288071577,288071578,LeftofPosition,486
J288BM9,288071577,288071578,LeftofPosition,486
J288BMD,288071577,288071578,LeftofPosition,486
J288BME,288071577,288071578,LeftofPosition,486
J288BML,288071577,288071578,LeftofPosition,486
J288BN3,288071577,288071578,LeftofPosition,486
J288BN7,288071577,288071578,LeftofPosition,486
J288BNB,288071577,288071578,LeftofPosition,486
J288BNI,288071577,288071578,LeftofPosition,486
J288BNQ,288071577,288071578,LeftofPosition,486
J288BNV,288071577,288071578,LeftofPosition,486
J288BNW,288071577,288071578,LeftofPosition,486
J288BO8,288071577,288071578,LeftofPosition,486
J288BOA,288071577,288071578,LeftofPosition,486
J288BOF,288071577,288071578,LeftofPosition,486
J288BOG,288071577,288071578,LeftofPosition,486
J288BOP,288071577,288071578,LeftofPosition,486
J288BOS,288071577,288071578,LeftofPosition,486
J288BOX,288071577,288071578,LeftofPosition,486
J288BP5,288071577,288071578,LeftofPosition,486
J288BP8,288071577,288071578,LeftofPosition,486
J288BPH,288071577,288071578,LeftofPosition,486
J288BPI,288071577,288071578,LeftofPosition,486
J288BPK,288071577,288071578,LeftofPosition,486
J288BPN,288071577,288071578,LeftofPosition,486
J288BQ1,288071577,288071578,LeftofPosition,486
J288BQD,288071577,288071578,LeftofPosition,486
J288BQE,288071577,288071578,LeftofPosition,486
J288BQL,288071577,288071578,LeftofPosition,486
J288BRJ,288071577,288071578,LeftofPosition,486
J288BRM,288071577,288071578,LeftofPosition,486
J288BRS,288071577,288071578,LeftofPosition,486
J288BRZ,288071577,288071578,LeftofPosition,486
J288BS3,288071577,288071578,LeftofPosition,486
J288BS4,288071577,288071578,LeftofPosition,486
J288BSN,288071577,288071578,LeftofPosition,486
J288BSR,288071577,288071578,LeftofPosition,487
J288BSW,288071577,288071578,LeftofPosition,487
J288BSY,288071577,288071578,LeftofPosition,487
J288BT9,288071577,288071578,LeftofPosition,487
J288BTD,288071577,288071578,LeftofPosition,487
J288BUD,288071577,288071578,LeftofPosition,487
J288BUH,288071577,288071578,LeftofPosition,487
J288BUV,288071577,288071578,LeftofPosition,487
J288BUZ,288071577,288071578,LeftofPosition,487
J288BV2,288071577,288071578,LeftofPosition,487
J288BV9,288071577,288071578,LeftofPosition,487
J288BVC,288071577,288071578,LeftofPosition,487
J288BVI,288071577,288071578,LeftofPosition,487
J288BVK,288071577,288071578,LeftofPosition,487
J288BVL,288071577,288071578,LeftofPosition,487
J288BW5,288071577,288071578,LeftofPosition,487
J288BW6,288071577,288071578,LeftofPosition,487
J288BWG,288071577,288071578,LeftofPosition,487
J288BWS,288071577,288071578,LeftofPosition,487
J288BWW,288071577,288071578,LeftofPosition,487
J288BX1,288071577,288071578,LeftofPosition,487
J288BX2,288071577,288071578,LeftofPosition,487
J288BX7,288071577,288071578,LeftofPosition,487
J288BXO,288071577,288071578,LeftofPosition,487
J288BY1,288071577,288071578,LeftofPosition,487
J288BY8,288071577,288071578,LeftofPosition,487
J288BYH,288071577,288071578,LeftofPosition,487
J288BYL,288071577,288071578,LeftofPosition,487
J288BYM,288071577,288071578,LeftofPosition,487
J288BYS,288071577,288071578,LeftofPosition,487
J288BYV,288071577,288071578,LeftofPosition,487
J288BZ3,288071577,288071578,LeftofPosition,487
J288BZ4,288071577,288071578,LeftofPosition,487
J288BZE,288071577,288071578,LeftofPosition,487
J288BZF,288071577,288071578,LeftofPosition,487
J288BZJ,288071577,288071578,LeftofPosition,487
J288BZK,288071577,288071578,LeftofPosition,487
J288C0C,288071577,288071578,LeftofPosition,487
J288C0G,288071577,288071578,LeftofPosition,487
J288C0M,288071577,288071578,LeftofPosition,487
J288C0S,288071577,288071578,LeftofPosition,487
J288C11,288071577,288071578,LeftofPosition,487
J288C15,288071577,288071578,LeftofPosition,487
J288C16,288071577,288071578,LeftofPosition,487
J288C1A,288071577,288071578,LeftofPosition,487
J288C1B,288071577,288071578,LeftofPosition,487
J288C1H,288071577,288071578,LeftofPosition,487
J288C1N,288071577,288071578,LeftofPosition,487
J288C1O,288071577,288071578,LeftofPosition,487
J288C1W,288071577,288071578,LeftofPosition,487
J288C24,288071577,288071578,LeftofPosition,487
J288C2J,288071577,288071578,LeftofPosition,487
J288C2M,288071577,288071578,LeftofPosition,487
J288C2S,288071577,288071578,LeftofPosition,487
J288C33,288071577,288071578,LeftofPosition,487
J288C3I,288071577,288071578,LeftofPosition,487
J288C3L,288071577,288071578,LeftofPosition,487
J288C3N,288071577,288071578,LeftofPosition,487
J288C3Q,288071577,288071578,LeftofPosition,487
J288C3W,288071577,288071578,LeftofPosition,487
J288C3X,288071577,288071578,LeftofPosition,487
J288C5N,288071577,288071578,LeftofPosition,487
J288C5T,288071577,288071578,LeftofPosition,487
J288C6H,288071577,288071578,LeftofPosition,487
J288C6J,288071577,288071578,LeftofPosition,487
